date,replication,slippage,nq_filter,placebo_qqq925,buy_hold
2017-10-06,38760.376999999586,19349.084999999686,26749.11699999983,24900.426999999963,33678.59098375616
2017-10-09,38664.91799999958,19270.111999999684,26639.792999999827,24900.426999999963,33646.65084869501
2017-10-10,38622.07299999959,19217.591999999688,26639.792999999827,24900.426999999963,33676.309545537515
2017-10-11,38432.56599999961,19092.0309999997,26465.79099999984,24900.426999999963,33776.692827158244
2017-10-12,38275.67699999964,18983.15499999971,26314.925999999858,24758.423999999977,33712.81255703596
2017-10-13,38171.44499999964,18900.722999999714,26314.925999999858,24758.423999999977,33842.85453549918
2017-10-16,38037.03899999962,18803.6949999997,26314.925999999858,24758.423999999977,33959.20788465048
2017-10-17,37974.696999999614,18742.589999999702,26314.925999999858,24758.423999999977,34002.555210804894
2017-10-18,38258.71899999959,18872.607999999687,26497.520999999837,24930.399999999958,33961.48932286914
2017-10-19,37937.14499999959,18683.397999999685,26231.884999999835,24680.345999999958,33840.57309728053
2017-10-20,37874.98599999959,18622.77699999968,26231.884999999835,24680.345999999958,33922.70487315203
2017-10-23,39094.368999999635,19212.276999999704,27061.900999999867,25460.843999999986,33705.96824238
2017-10-24,38987.611999999644,19128.717999999706,26944.20999999987,25350.07599999999,33769.848512502285
2017-10-25,38765.21799999964,18988.610999999702,26746.921999999868,25350.07599999999,33630.68078116445
2017-10-26,38396.31699999961,18777.35699999969,26448.94699999985,25350.07599999999,33532.57893776236
2017-10-27,38396.31699999961,18777.35699999969,26448.94699999985,25350.07599999999,34502.190180689904
2017-10-30,38091.102999999595,18598.300999999687,26448.94699999985,25350.07599999999,34582.040518342765
2017-10-31,37879.46999999959,18465.781999999683,26260.330999999846,25169.318999999985,34709.80105858733
2017-11-01,37719.91899999959,18359.038999999684,26108.503999999848,25023.900999999987,34698.393867494065
2017-11-02,37470.42499999959,18208.514999999683,25894.535999999847,24818.951999999987,34634.513597371784
2017-11-03,37233.28099999958,18064.63699999968,25689.85599999984,24623.000999999982,34963.04070085782
2017-11-06,37542.7109999996,18205.16699999969,25689.85599999984,24623.000999999982,35081.67548822778
2017-11-07,37327.235999999604,18072.253999999688,25502.42899999984,24443.160999999982,35104.48987041431
2017-11-08,37200.16599999961,17982.67499999969,25375.795999999842,24321.875999999986,35248.220478189454
2017-11-09,37082.79599999961,17897.785999999687,25375.795999999842,24321.875999999986,35061.1425442599
2017-11-10,36985.128999999615,17822.75999999969,25375.795999999842,24321.875999999986,35056.579667822596
2017-11-13,37553.51399999962,18087.344999999692,25375.795999999842,24321.875999999986,35104.48987041431
2017-11-14,37464.42499999962,18016.22399999969,25375.795999999842,24321.875999999986,34976.72933016974
2017-11-15,37237.5829999996,17878.87199999968,25182.28099999983,24136.217999999975,34807.902901989415
2017-11-16,38050.5739999996,18259.706999999682,25182.28099999983,24136.217999999975,35257.34623106406
2017-11-17,37941.349999999584,18178.994999999675,25182.28099999983,24029.513999999966,35120.459937944885
2017-11-20,37891.114999999576,18126.602999999668,25109.797999999824,23960.24999999996,35093.08267932104
2017-11-21,38663.545999999595,18486.49499999968,25109.797999999824,23960.24999999996,35474.082861836105
2017-11-22,38493.913999999604,18377.000999999684,25109.797999999824,23818.18499999997,35519.711626209166
2017-11-24,38404.0059999996,18305.87999999968,25012.553999999822,23725.923999999966,35622.37634604854
2017-11-27,38294.89299999959,18225.851999999675,25012.553999999822,23725.923999999966,35633.78353714181
2017-11-28,38294.89299999959,18225.851999999675,25012.553999999822,23725.923999999966,35729.603942325244
2017-11-29,40370.625999999604,19203.64699999968,26355.678999999833,25000.280999999977,35106.77130863296
2017-11-30,39973.24299999961,18984.910999999684,26355.678999999833,25000.280999999977,35396.5139624019
2017-12-01,39573.03799999962,18776.229999999687,26355.678999999833,25000.280999999977,35250.5019164081
2017-12-04,42150.08899999962,19988.07699999969,26355.678999999833,26616.07699999998,34844.40591348786
2017-12-05,42057.644999999626,19939.75799999969,26355.678999999833,26616.07699999998,34855.81310458113
2017-12-06,42658.669999999634,20217.244999999693,26355.678999999833,26616.07699999998,35013.23234166819
2017-12-07,43101.55999999964,20416.598999999696,26355.678999999833,26616.07699999998,35143.27432013141
2017-12-08,42767.750999999625,20227.07399999969,26355.678999999833,26616.07699999998,35296.13068078116
2017-12-11,43660.07799999963,20638.14299999969,26355.678999999833,26616.07699999998,35567.621828800875
2017-12-12,43445.966999999604,20505.112999999677,26355.678999999833,26444.64399999996,35519.711626209166
2017-12-13,43178.456999999595,20347.38899999967,26355.678999999833,26444.64399999996,35588.15477276876
2017-12-14,42901.352999999595,20185.66899999967,26355.678999999833,26444.64399999996,35560.77751414492
2017-12-15,42713.76599999958,20066.472999999663,26355.678999999833,26444.64399999996,35957.74776419055
2017-12-18,42529.2569999996,19949.35599999967,26201.832999999842,26290.33599999997,36179.0472713999
2017-12-19,43151.10299999961,20231.091999999677,26571.89099999985,26661.511999999977,35982.84358459573
2017-12-20,43804.6119999996,20526.960999999676,26960.978999999847,27051.757999999973,35944.05913487863
2017-12-21,43614.97299999958,20406.840999999666,26960.978999999847,26893.52299999996,35946.34057309728
2017-12-22,43514.05399999958,20328.471999999663,26857.543999999845,26790.238999999958,35902.993246942875
2017-12-26,43279.42199999957,20187.82299999966,26857.543999999845,26790.238999999958,35715.91531301333
2017-12-27,43212.01699999956,20125.507999999656,26857.543999999845,26790.238999999958,35720.47818945063
2017-12-28,43442.12599999954,20222.275999999645,26986.819999999832,26790.238999999958,35759.26263916773
2017-12-29,44439.11699999955,20675.839999999647,27592.450999999837,27391.474999999962,35533.40025552108
2018-01-02,44040.029999999555,20458.42099999965,27592.450999999837,27391.474999999962,36153.95145099471
2018-01-03,45246.641999999556,21007.88699999965,28334.33699999984,28128.015999999963,36507.57437488593
2018-01-04,44975.27599999955,20850.764999999647,28334.33699999984,28128.015999999963,36573.73608322687
2018-01-05,44605.217999999564,20648.226999999653,28334.33699999984,28128.015999999963,36931.92188355539
2018-01-08,45088.11799999956,20861.497999999654,28627.217999999837,28418.801999999963,37073.371053111885
2018-01-09,45088.11799999956,20861.497999999654,28627.217999999837,28418.801999999963,37093.90399707976
2018-01-10,44675.194999999556,20639.53299999965,28322.500999999833,28116.67099999996,37000.36503011498
2018-01-11,44575.09499999955,20562.824999999648,28217.25399999983,28012.178999999956,37255.88611060413
2018-01-12,45872.29399999955,21150.831999999646,29025.03299999983,28012.178999999956,37522.81438218653
2018-01-16,45440.238999999536,20921.272999999637,28709.783999999818,28012.178999999956,37413.30534769119
2018-01-17,44985.212999999516,20685.93799999963,28386.265999999807,27696.775999999947,37821.682788830076
2018-01-18,44712.375999999516,20530.748999999632,28386.265999999807,27696.775999999947,37830.80854170469
2018-01-19,44517.80099999951,20411.93599999963,28386.265999999807,27696.775999999947,37949.44332907465
2018-01-22,44441.759999999485,20347.61499999962,28386.265999999807,27696.775999999947,38353.25789377624
2018-01-23,45293.636999999486,20727.912999999622,28917.26299999981,28214.35999999995,38668.096367950355
2018-01-24,45111.3509999995,20615.184999999627,28759.95199999982,28060.97599999996,38433.10823142909
2018-01-25,44971.96699999947,20522.358999999615,28759.95199999982,28060.97599999996,38408.01241102391
2018-01-26,44726.41399999945,20381.223999999605,28562.071999999807,27868.042999999947,38980.653403905824
2018-01-29,44304.96299999944,20160.404999999602,28562.071999999807,27868.042999999947,38804.98266106954
2018-01-30,43861.56899999944,19939.0799999996,28562.071999999807,27868.042999999947,38496.98850155138
2018-01-31,43674.59599999944,19826.0509999996,28400.119999999803,27868.042999999947,38629.31191823325
2018-02-01,43237.47699999945,19604.689999999606,28082.89399999981,27557.207999999955,38321.31775871509
2018-02-02,42895.55399999947,19421.701999999612,27820.92399999982,27299.929999999964,37543.347326154406
2018-02-05,42466.77599999948,19214.476999999617,27820.92399999982,27299.929999999964,36080.94542799781
2018-02-06,43262.596999999485,19570.84099999962,27820.92399999982,27299.929999999964,37030.02372695747
2018-02-07,42829.09399999949,19348.39699999962,27820.92399999982,27299.929999999964,36550.92170104034
2018-02-08,47108.44999999975,21269.605999999738,30586.48599999999,30012.46500000013,35013.23234166819
2018-02-09,46660.28199999978,21034.710999999752,30586.48599999999,29680.59500000015,35620.094907829895
2018-02-12,46193.15799999979,20802.668999999758,30248.678999999996,29353.044000000158,36258.89760905275
2018-02-13,45759.82999999978,20575.962999999756,29918.963999999993,29033.242000000155,36420.87972257711
2018-02-14,47068.20499999978,21158.754999999757,30768.868999999995,29855.395000000157,37121.281255703594
2018-02-15,46597.17799999978,20925.696999999756,30768.868999999995,29855.395000000157,37794.30553020624
2018-02-16,46146.052999999774,20692.891999999752,30768.868999999995,29855.395000000157,37650.5749224311
2018-02-20,46524.82899999979,20854.486999999757,30768.868999999995,30088.810000000165,37698.48512502282
2018-02-21,46064.91999999979,20618.51599999976,30420.328999999998,30088.810000000165,37584.413214090164
2018-02-22,45603.4869999998,20387.831999999762,30080.013000000003,30088.810000000165,37611.790472714005
2018-02-23,45163.58999999979,20161.94199999976,30080.013000000003,30088.810000000165,38355.53933199489
2018-02-26,46368.23299999979,20689.825999999757,30080.013000000003,30088.810000000165,38864.300054754516
2018-02-27,45985.993999999766,20490.079999999747,29789.435999999987,30088.810000000165,38378.35371418142
2018-02-28,45713.15699999977,20339.555999999746,29789.435999999987,29867.689000000166,38122.832633692284
2018-03-01,45297.48599999974,20125.670999999733,29789.435999999987,29867.689000000166,37538.7844497171
2018-03-02,44844.38999999974,19905.971999999732,29789.435999999987,29541.340000000164,37867.31155320314
2018-03-05,44395.37599999976,19680.89999999974,29452.349000000002,29206.85800000018,38277.97043256069
2018-03-06,44120.803999999735,19531.31399999973,29452.349000000002,29206.85800000018,38446.796860741015
2018-03-07,43679.01199999973,19313.825999999728,29452.349000000002,28881.21700000018,38535.77295126848
2018-03-08,43297.25299999973,19117.720999999725,29452.349000000002,28881.21700000018,38747.946705603215
2018-03-09,43093.84099999974,19001.05399999973,29272.78100000001,28705.042000000187,39491.6955648841
2018-03-12,42904.17799999974,18891.115999999733,29103.60700000001,28539.131000000187,39667.36630772039
2018-03-13,42648.39799999972,18752.764999999723,29103.60700000001,28539.131000000187,39188.26428180325
2018-03-14,43215.650999999714,18993.62899999972,29103.60700000001,28539.131000000187,39170.01277605403
2018-03-15,42862.19399999972,18811.966999999724,28824.949000000015,28265.81600000019,39110.69538236905
2018-03-16,42701.6769999997,18715.389999999712,28676.878999999997,28120.619000000177,39024.00073006023
2018-03-19,44006.5599999997,19278.663999999713,29541.797,28120.619000000177,38134.239824785545
2018-03-20,43627.148999999685,19085.003999999706,29541.797,28120.619000000177,38246.03029749954
2018-03-21,43334.34699999968,18929.507999999707,29541.797,27891.467000000175,38068.07811644461
2018-03-22,42900.402999999686,18714.077999999707,29205.626,27574.334000000177,37112.15550282898
2018-03-23,42470.544999999685,18504.263999999708,28878.002,27574.334000000177,36147.107136338745
2018-03-26,42045.15999999966,18291.842999999695,28546.417999999983,27257.82200000016,37511.40719109326
2018-03-27,46243.5139999997,20112.44199999971,28546.417999999983,27257.82200000016,36272.58623836467
2018-03-28,45780.31099999971,19885.762999999715,28546.417999999983,27257.82200000016,35882.46030297499
2018-03-29,45322.057999999706,19664.137999999715,28228.45999999998,26954.04800000016,36541.79594816572
2018-04-02,44867.993999999686,19442.868999999708,27910.35199999997,26954.04800000016,35501.460120459946
2018-04-03,44418.963999999694,19226.50899999971,27600.235999999975,26654.14900000016,35873.334550100386
2018-04-04,46032.272999999695,19920.55299999971,27600.235999999975,26654.14900000016,36443.69410476364
2018-04-05,45571.6429999997,19702.19699999971,27600.235999999975,26654.14900000016,36639.897791567804
2018-04-06,45115.8209999997,19491.362999999707,27600.235999999975,26654.14900000016,35745.574009855816
2018-04-09,44663.7209999997,19267.637999999708,27600.235999999975,26654.14900000016,35966.873517065156
2018-04-10,44216.3339999997,19055.411999999706,27296.218999999975,26360.54800000016,36756.25114071911
2018-04-11,43773.31299999969,18839.717999999702,26987.26599999997,26062.015000000156,36578.29895966418
2018-04-12,44563.54899999968,19170.1119999997,26987.26599999997,26062.015000000156,36988.95783902172
2018-04-13,44485.94599999968,19108.541999999703,26900.543999999976,25978.30600000016,36822.41284906005
2018-04-16,44243.95099999969,18976.471999999703,26714.521999999975,25798.46600000016,37082.49680598649
2018-04-17,44048.83299999968,18865.1299999997,26557.630999999972,25646.877000000157,37871.87442964045
2018-04-18,43835.77299999969,18746.635999999704,26557.630999999972,25646.877000000157,37963.13195838657
2018-04-19,43538.19399999969,18592.162999999702,26557.630999999972,25646.877000000157,37636.88629311918
2018-04-20,44827.23699999971,19136.31099999971,27334.516999999985,26395.90000000017,37048.27523270669
2018-04-23,44529.13699999973,18981.07199999972,27334.516999999985,26395.90000000017,36936.4847599927
2018-04-24,44155.40099999973,18793.80499999972,27064.643999999982,26135.651000000165,36160.79576565067
2018-04-25,43797.80699999974,18613.210999999723,27064.643999999982,26135.651000000165,36210.987406461034
2018-04-26,43415.21699999971,18422.917999999714,26788.04099999997,25868.50100000015,36952.454827523274
2018-04-27,44643.593999999706,18938.37099999971,27536.874999999964,26592.150000000143,36984.39496258442
2018-04-30,44224.87499999971,18732.864999999714,27237.876999999968,26303.295000000147,36706.05949990874
2018-05-01,43893.774999999696,18564.638999999708,27237.876999999968,26303.295000000147,37118.99981748494
2018-05-02,43454.31499999968,18356.7949999997,26932.962999999956,26009.230000000138,36915.951816024826
2018-05-03,43019.00099999967,18146.597999999693,26624.641999999945,26009.230000000138,36909.10750136886
2018-05-04,46855.534999999814,19753.568999999752,26624.641999999945,26009.230000000138,37616.35334915131
2018-05-07,47125.36599999983,19857.812999999758,26624.641999999945,26009.230000000138,37906.09600292024
2018-05-08,46840.480999999825,19709.15499999976,26624.641999999945,26009.230000000138,37874.155867859095
2018-05-09,46501.85599999985,19538.401999999765,26393.962999999956,26009.230000000138,38305.34769118452
2018-05-10,46313.07199999986,19431.21799999977,26249.125999999964,25866.703000000147,38697.755064792844
2018-05-11,46104.30899999986,19316.259999999773,26249.125999999964,25866.703000000147,38656.68917685709
2018-05-14,45886.42499999987,19197.765999999778,26249.125999999964,25866.703000000147,38725.132323416685
2018-05-15,45909.36399999987,19200.73599999978,26249.125999999964,25866.703000000147,38303.06625296587
2018-05-16,45809.99199999987,19131.87999999978,26154.901999999962,25773.838000000145,38551.743018799054
2018-05-17,45558.89499999988,18999.765999999785,25974.481999999967,25596.037000000153,38398.8866581493
2018-05-18,45242.577999999856,18840.762999999777,25974.481999999967,25596.037000000153,38204.96440956379
2018-05-21,44789.67399999985,18629.826999999776,25683.322999999968,25596.037000000153,38423.982478554484
2018-05-22,44651.075999999855,18545.78699999978,25683.322999999968,25596.037000000153,38366.946523088154
2018-05-23,46467.30700000002,19291.26299999985,26714.229000000065,26623.58500000025,38693.19218835554
2018-05-24,46148.66200000003,19131.908999999854,26493.45000000007,26403.508000000256,38670.37780616901
2018-05-25,45686.39800000003,18920.147999999852,26493.45000000007,26403.508000000256,38722.85088519803
2018-05-29,45228.62500000005,18706.01699999986,26193.87500000008,26104.975000000268,38544.898704143096
2018-05-30,45110.299000000065,18630.60599999987,26088.36800000009,25999.810000000278,38820.95272860011
2018-05-31,44812.72000000007,18481.58899999987,25879.67600000009,25999.810000000278,38791.29403175762
2018-06-01,46549.693000000065,19189.636999999868,25879.67600000009,25999.810000000278,39411.84522723125
2018-06-04,47364.10000000006,19516.274999999863,25879.67600000009,25999.810000000278,39747.21664537324
2018-06-05,47157.05600000006,19404.077999999863,25879.67600000009,25999.810000000278,39886.38437671108
2018-06-06,47005.19900000008,19315.03499999987,25760.8850000001,25880.617000000286,40125.93538966965
2018-06-07,48085.83800000007,19750.194999999865,26341.428000000094,25880.617000000286,39808.815477276876
2018-06-08,48085.83800000007,19750.194999999865,26341.428000000094,25880.617000000286,39797.408286183614
2018-06-11,47787.467000000055,19600.58299999986,26341.428000000094,25684.33400000028,39900.073006023
2018-06-12,47524.777000000075,19466.03599999987,26341.428000000094,25684.33400000028,40114.52819857639
2018-06-13,47297.108000000095,19346.524999999878,26179.370000000108,25526.34100000029,40100.83956926446
2018-06-14,48055.029000000104,19647.617999999882,26586.569000000112,25923.894000000295,40518.34276327797
2018-06-15,47684.0210000001,19469.57399999988,26586.569000000112,25923.894000000295,40386.0193465961
2018-06-18,47206.41200000011,19248.821999999884,26586.569000000112,25923.894000000295,40267.384559226135
2018-06-19,46733.83100000011,19037.711999999883,26586.569000000112,25923.894000000295,40155.59408651214
2018-06-20,46521.57500000012,18925.481999999887,26586.569000000112,25923.894000000295,40438.49242562512
2018-06-21,48719.22800000021,19811.135999999922,26586.569000000112,25923.894000000295,40089.4323781712
2018-06-22,49478.714000000204,20111.483999999924,26989.70600000011,26317.554000000295,39957.10896148932
2018-06-25,49045.13600000021,19907.741999999926,26716.286000000113,26050.749000000298,39094.72531483848
2018-06-26,48554.21800000021,19690.07699999993,26716.286000000113,26050.749000000298,39256.70742836284
2018-06-27,48350.77400000024,19580.421999999937,26716.286000000113,26050.749000000298,38706.88081766746
2018-06-28,47928.205000000235,19381.730999999934,26716.286000000113,25786.546000000297,39055.940865121374
2018-06-29,47593.49300000022,19219.28099999993,26716.286000000113,25786.546000000297,39112.9768205877
2018-07-02,47491.664000000215,19151.02899999993,26716.286000000113,25786.546000000297,39425.53385654317
2018-07-03,50156.27700000022,20215.80699999993,28202.639000000116,27222.3100000003,38925.89888665815
2018-07-05,49945.412000000215,20102.77799999993,28202.639000000116,27222.3100000003,39450.62967694835
2018-07-06,49690.59900000021,19972.39399999993,28019.708000000115,27045.8420000003,40043.80361379814
2018-07-09,49374.75500000021,19818.26199999993,27803.514000000116,26837.1500000003,40422.522358094546
2018-07-10,48994.881000000205,19639.014999999927,27552.087000000112,26594.545000000297,40452.181054937035
2018-07-11,49010.651000000216,19638.68299999993,27551.621000000116,26594.0950000003,40246.85161525826
2018-07-12,51208.496000000225,20508.980999999934,28774.370000000123,27773.526000000304,40922.157327979556
2018-07-13,50967.95600000022,20385.40499999993,28774.370000000123,27773.526000000304,40970.06753057127
2018-07-16,50649.58300000022,20230.931999999928,28774.370000000123,27773.526000000304,40876.528563606495
2018-07-17,53478.05200000021,21349.942999999927,28774.370000000123,27773.526000000304,41136.612520532944
2018-07-18,53868.24600000019,21496.09999999992,28971.51200000011,27963.870000000294,41049.91786822413
2018-07-19,53339.48700000019,21256.62199999992,28971.51200000011,27652.248000000294,40858.277057857274
2018-07-20,52957.818000000196,21076.408999999923,28971.51200000011,27652.248000000294,40835.462675670744
2018-07-23,52743.15200000019,20962.65699999992,28971.51200000011,27652.248000000294,40951.81602482205
2018-07-24,53206.790000000095,21137.75499999988,28971.51200000011,27883.059000000245,41136.612520532944
2018-07-25,55750.09200000009,22138.80699999988,28971.51200000011,27883.059000000245,41709.25351341486
2018-07-26,55242.91800000009,21908.016999999883,28669.601000000115,27592.45200000025,41102.39094725315
2018-07-27,60247.79700000005,23882.252999999866,28669.601000000115,27592.45200000025,40532.03139258989
2018-07-30,61988.805000000044,24564.181999999866,28669.601000000115,27592.45200000025,39961.67183792663
2018-07-31,61368.39000000004,24300.268999999866,28362.138000000115,27592.45200000025,40189.81565979194
2018-08-01,60753.69200000003,24032.33099999986,28362.138000000115,27592.45200000025,40408.83372878262
2018-08-02,65180.34200000003,25772.63699999986,28362.138000000115,29590.21900000025,40956.378901259355
2018-08-03,64527.62500000001,25482.66099999985,28042.948000000106,29256.963000000236,41084.139441503925
2018-08-06,66088.16199999997,26087.714999999836,28042.948000000106,29256.963000000236,41332.816207337106
2018-08-07,65534.949999999975,25835.02199999984,28042.948000000106,28973.400000000238,41467.421062237634
2018-08-08,65157.804999999986,25652.372999999847,28042.948000000106,28973.400000000238,41503.92407373608
2018-08-09,64726.47199999997,25448.76899999984,28042.948000000106,28973.400000000238,41487.95400620551
2018-08-10,64224.19099999998,25217.786999999844,27788.12800000011,28973.400000000238,41179.95984668735
2018-08-13,63726.47299999995,24989.27099999983,27788.12800000011,28973.400000000238,41148.01971162621
2018-08-14,63401.22499999996,24828.638999999836,27609.454000000114,28787.160000000244,41401.2593538967
2018-08-15,63174.53699999997,24706.86799999984,27473.981000000116,28787.160000000244,40903.905822230336
2018-08-16,62823.38799999997,24536.75099999984,27284.893000000116,28787.160000000244,41024.82204781895
2018-08-17,62429.14499999997,24349.882999999838,27077.224000000115,28568.23800000024,41036.22923891221
2018-08-20,63023.73899999998,24570.742999999842,27077.224000000115,28568.23800000024,40997.444789195106
2018-08-21,62882.641999999985,24504.918999999845,27077.224000000115,28568.23800000024,41145.73827340756
2018-08-22,62252.914999999986,24228.267999999847,27077.224000000115,28568.23800000024,41300.87607227596
2018-08-23,61629.182000000015,23954.22199999986,26770.876000000128,28244.697000000255,41241.55867859098
2018-08-24,62876.265,24427.994999999853,27300.38700000012,28244.697000000255,41631.68461398065
2018-08-27,62710.494999999995,24331.702999999852,27300.38700000012,28244.697000000255,42046.906369775505
2018-08-28,62397.25899999997,24178.636999999842,27128.69700000011,28244.697000000255,42113.06807811645
2018-08-29,64552.71099999992,25002.874999999825,27128.69700000011,28244.697000000255,42603.57729512685
2018-08-30,64274.5269999999,24862.978999999817,27128.69700000011,28244.697000000255,42514.60120459938
2018-08-31,63735.72899999992,24622.595999999823,27128.69700000011,28244.697000000255,42573.918598284356
2018-09-04,63309.65899999992,24426.33699999982,26912.404000000108,28019.500000000255,42405.092170104035
2018-09-05,65577.51199999992,25290.08999999982,27864.663000000106,29011.095000000252,41855.265559408654
2018-09-06,67891.06299999992,26171.13899999982,27864.663000000106,30021.663000000255,41481.10969154955
2018-09-07,68323.94599999991,26327.515999999818,27864.663000000106,30201.06300000025,41353.34915130498
2018-09-10,68263.91899999989,26295.352999999814,27830.5830000001,30164.143000000244,41458.29530936302
2018-09-11,67688.6089999999,26039.131999999816,27830.5830000001,30164.143000000244,41775.41522175579
2018-09-12,67688.6089999999,26039.131999999816,27830.5830000001,30164.143000000244,41656.78043438584
2018-09-13,68334.3779999999,26276.285999999815,27830.5830000001,30164.143000000244,42078.84650483665
2018-09-14,67873.7869999999,26065.186999999813,27606.8700000001,29921.509000000242,41976.181784997265
2018-09-17,71007.7879999999,27257.418999999816,27606.8700000001,29921.509000000242,41371.60065705421
2018-09-18,71230.5109999999,27337.80699999982,27606.8700000001,29921.509000000242,41709.25351341486
2018-09-19,70886.6349999999,27170.04999999982,27437.4270000001,29738.016000000243,41681.87625479102
2018-09-20,70177.03299999988,26874.390999999818,27437.4270000001,29738.016000000243,42124.47526920971
2018-09-21,70069.46799999989,26798.41099999982,27437.4270000001,29738.016000000243,41907.73863843767
2018-09-24,69368.34099999991,26505.478999999832,27137.38500000011,29413.089000000255,41941.960211717465
2018-09-25,68673.69699999988,26210.988999999823,26835.6830000001,29086.145000000244,42008.1219200584
2018-09-26,67985.89099999986,25918.065999999813,26835.6830000001,29086.145000000244,42026.37342580763
2018-09-27,69071.48199999983,26320.705999999802,27251.984000000088,29537.677000000233,42393.684979010766
2018-09-28,68727.52299999984,26155.708999999806,27081.167000000092,29352.310000000238,42382.277787917505
2018-10-01,68079.69399999984,25875.64999999981,27081.167000000092,29352.310000000238,42466.69100200767
2018-10-02,67873.41099999982,25763.8939999998,26964.185000000085,29225.47900000023,42377.7149114802
2018-10-03,67348.51699999985,25531.92299999981,26964.185000000085,29225.47900000023,42434.750866946524
2018-10-04,70186.97299999987,26598.65899999982,28090.695000000094,30446.24800000024,41624.84029932469
2018-10-05,69569.03199999986,26329.43499999982,28090.695000000094,30446.24800000024,41111.51670012776
2018-10-08,68872.30299999985,26033.547999999813,27774.97200000009,30104.077000000234,40858.277057857274
2018-10-09,68880.04299999985,26029.97299999981,27771.155000000086,30099.94100000023,40965.50465413397
2018-10-10,75764.79099999998,28621.539999999863,30532.57100000014,30099.94100000023,39181.41996714729
2018-10-11,75005.93199999996,28304.777999999853,30532.57100000014,30099.94100000023,38700.0365030115
2018-10-12,74255.26799999995,28002.796999999853,30532.57100000014,30099.94100000023,39770.03102755977
2018-10-15,73512.02099999994,27704.572999999848,30532.57100000014,29779.154000000228,39268.11461945611
2018-10-16,73003.63199999991,27474.97699999984,30532.57100000014,29779.154000000228,40411.11516700128
2018-10-17,73034.5589999999,27480.638999999836,30532.57100000014,29779.154000000228,40449.89961671838
2018-10-18,75276.46899999991,28317.80399999984,31462.199000000146,30686.29100000023,39546.45008213178
2018-10-19,74929.74399999993,28148.675999999847,31462.199000000146,30686.29100000023,39478.006935572186
2018-10-22,74179.50399999991,27834.35499999984,31462.199000000146,30686.29100000023,39678.77349881365
2018-10-23,73436.78799999991,27529.266999999836,31462.199000000146,30686.29100000023,39560.138711443695
2018-10-24,80774.24900000019,30266.84799999994,34590.86300000027,33738.770000000346,37721.29950720935
2018-10-25,79965.2070000002,29926.017999999945,34590.86300000027,33738.770000000346,39003.467786092355
2018-10-26,79164.79700000018,29597.227999999937,34210.40600000026,33367.70700000034,38049.82661069538
2018-10-29,78372.45000000017,29279.312999999936,33842.84400000026,33009.72600000034,37351.706515787555
2018-10-30,79925.76300000017,29853.12699999994,34508.06200000026,33657.17100000034,37839.93429457931
2018-10-31,81400.41000000016,30389.73999999994,35128.16500000026,34262.09400000034,38706.88081766746
2018-11-01,80584.5270000002,30043.093999999954,34727.50900000028,33871.25800000036,39270.396057674756
2018-11-02,79777.50800000022,29714.32499999996,34347.56700000029,33500.42900000037,38679.503559043624
2018-11-05,79863.48200000025,29737.060999999972,34347.56700000029,33500.42900000037,38544.898704143096
2018-11-06,79064.15600000025,29423.590999999975,33985.33500000029,33147.48500000037,38843.76711078664
2018-11-07,82937.90000000026,30854.64899999998,35639.0680000003,34759.65200000038,40032.39642270487
2018-11-08,82107.80500000024,30516.76699999997,35639.0680000003,34379.00900000037,39808.815477276876
2018-11-09,81953.98600000022,30417.22099999996,35639.0680000003,34379.00900000037,39138.07264099288
2018-11-12,83926.05500000023,31144.05199999996,36491.416000000296,35199.24800000037,37981.38346413579
2018-11-13,83087.00900000024,30814.852999999963,36106.0660000003,34827.11000000037,37985.9463405731
2018-11-14,82254.84800000025,30469.276999999962,36106.0660000003,34827.11000000037,37675.67074283628
2018-11-15,81431.42000000023,30141.03199999996,35717.158000000294,34451.49800000037,38348.695017338934
2018-11-16,80615.5220000002,29796.154999999948,35308.30800000028,34451.49800000037,38218.65303887571
2018-11-19,86680.16800000022,32024.57299999996,37950.819000000294,37029.97400000038,36968.424895053846
2018-11-20,85812.50500000022,31683.417999999958,37950.819000000294,37029.97400000038,36325.05931739369
2018-11-21,84952.8550000002,31329.588999999953,37527.27000000029,36616.302000000374,36594.26902719474
2018-11-23,84102.66100000021,30996.969999999958,37127.925000000294,36227.06700000038,36265.74192370871
2018-11-26,83641.87600000021,30781.161999999957,36869.4050000003,35974.729000000385,37169.1914582953
2018-11-27,82856.63500000015,30446.88399999994,36869.4050000003,35974.729000000385,37294.670560321225
2018-11-28,82109.44100000021,30127.94399999996,36483.22900000032,35598.035000000404,38476.455557583504
2018-11-29,81286.92200000021,29792.255999999958,36483.22900000032,35598.035000000404,38364.6650848695
2018-11-30,80472.99900000019,29467.69199999995,36085.56500000031,35598.035000000404,38652.12630041978
2018-12-03,80935.00000000017,29627.80599999995,36085.56500000031,35598.035000000404,39302.3361927359
2018-12-04,80124.03400000019,29294.008999999955,35679.27400000032,35197.15400000041,37830.80854170469
2018-12-06,79322.3920000002,28980.624999999956,35679.27400000032,35197.15400000041,38074.92243110056
2018-12-07,78527.62800000019,28650.181999999953,35679.27400000032,35197.15400000041,36808.72421974813
2018-12-10,77742.5850000002,28348.204999999954,35679.27400000032,35197.15400000041,37198.85015513781
2018-12-11,80602.35100000023,29378.731999999967,36976.40500000033,35197.15400000041,37317.484942507755
